name,beers_count,brewery_id,latitude,longitude
Rivers Effortless Dining,1.0,1060,40.63800048828125,-111.69000244140624
Rivertowne Pour House,4.0,1061,40.44649887084961,-79.76419830322266
Rock Art Brewery,5.0,1062,44.56930160522461,-72.60340118408203
Rock Bottom Restaurant & Brewery - Chicago,1.0,1063,41.89149856567383,-87.62840270996094
Rock Bottom Restaurant & Brewery - Denver,4.0,1064,39.74720001220703,-104.99500274658205
Rock Bottom Restaurant & Brewery - Milwaukee,6.0,1065,43.03990173339844,-87.91169738769531
Rock Bottom Restaurant & Brewery - Minneapolis,8.0,1066,44.97650146484375,-93.27469635009766
Rock Bottom Restaurant & Brewery - San Jose,6.0,1067,37.28860092163086,-121.93299865722656
Rock Bottom Restaurant & Brewery - South Denver,1.0,1068,39.56779861450195,-104.8740005493164
Rocky River Brewing,4.0,1069,41.46229934692383,-81.85600280761719
Rockyard Brewing,1.0,1070,39.40909957885742,-104.87000274658205
Roffey Brewery,2.0,1071,42.787498474121094,-86.10890197753906
Rogue Ales,49.0,1072,44.620201110839844,-124.052001953125
ronald mengerink,,1073,51.442100524902344,4.923200130462647
Roost Brewery,4.0,1074,37.28689956665039,-121.9459991455078
Roots Organic Brewing,1.0,1075,45.51179885864258,-122.65899658203124
Ross Valley Brewing,1.0,1076,37.987098693847656,-122.58899688720705
Rothaus Brauerei,6.0,1077,43.31779861450195,-88.37899780273438
Route 66 Brewery,7.0,1078,38.64699935913086,-90.2249984741211
Routh Street Brewery and Grille,8.0,1079,32.78900146484375,-96.79889678955078
Rowland's Calumet Brewery,6.0,1080,44.02909851074219,-88.16290283203125
Roy Pitz Brewing Company,6.0,1081,39.93899917602539,-77.65660095214844
Rubicon Brewing,1.0,1082,38.57310104370117,-121.4810028076172
Ruppaner-Brauerei,7.0,1083,47.68550109863281,9.208000183105467
Rush River Brewing,1.0,1084,44.89020156860352,-92.63780212402344
Russell Brewing,4.0,1085,,
Russian River Brewing,12.0,1086,38.44179916381836,-122.71199798583984
S.A. Damm,4.0,1087,41.38790130615234,2.1698999404907227
SA Brain & Co. Ltd.,1.0,1088,51.47359848022461,-3.178999900817871
"Sabmiller India,",10.0,1089,12.968299865722654,77.65699768066406
Sacramento Brewing Company,6.0,1090,38.61909866333008,-121.4000015258789
Saint Arnold Brewing,7.0,1091,29.812299728393555,-95.46749877929688
Saint Louis Brewery / Schlafy Tap Room,18.0,1092,38.632999420166016,-90.20999908447266
Saint Somewhere Brewing Company,3.0,1093,28.16460037231445,-82.77169799804688
Saku lletehas,1.0,1094,59.30139923095703,24.66790008544922
Salado Creek Brewing Company,3.0,1095,29.42410087585449,-98.49359893798828
Salopian Brewery,1.0,1096,52.70690155029297,-2.7869999408721924
Salt Lake Brewing - Squatters,1.0,1097,40.76259994506836,-111.8949966430664
"Sam Choy's Breakfast, Lunch, Crab & Big Aloha Brewery",3.0,1098,21.306900024414066,-157.85800170898438
Samuel Smith Old Brewery (Tadcaster),9.0,1099,53.8833999633789,-1.2625000476837158
San Diego Brewing,7.0,1100,32.792198181152344,-117.0989990234375
San Marcos Brewery & Grill,10.0,1101,33.13449859619141,-117.19100189208984
San Miguel Corporation,2.0,1102,14.58329963684082,120.96700286865234
Sand Creek Brewing Company,6.0,1103,44.29290008544922,-90.8510971069336
SandLot Brewery at Coors Field,2.0,1104,39.75569915771485,-104.99299621582031
Sanford's Grub and Pub,2.0,1105,44.80070114135742,-106.95600128173828
Santa Barbara Brewing,1.0,1106,34.41659927368164,-119.6959991455078
Santa Cruz Brewing,2.0,1107,36.974098205566406,-122.03099822998048
Santa Fe Brewing Company,9.0,1108,35.59659957885742,-106.052001953125
Santa Rosa Brewing,1.0,1109,38.44049835205078,-122.71399688720705
Sapporo Breweries - Chuo,2.0,1110,,
Sarah Hughes Brewery,1.0,1111,52.54349899291992,-2.115600109100342
Saxer Brewing,2.0,1112,45.42070007324219,-122.6709976196289
Scharer's Little Brewery,1.0,1113,-34.185501098632805,150.60699462890625
Schlobrauerei Reckendorf,4.0,1114,50.02239990234375,10.829999923706056
Schloss Eggenberg,5.0,1115,47.99039840698242,13.923800468444824
Schlossbru,4.0,1116,47.40969848632813,9.751399993896484
SchÃ¶fferhofer,2.0,1117,,
Schooner Brewery,7.0,1118,32.803001403808594,-96.7698974609375
Schooner's Grille & Brewery,1.0,1119,37.96689987182617,-121.78299713134766
Schussenrieder Erlebnisbrauerei,4.0,1120,48.00400161743164,9.65839958190918
Scotch Irish Brewing,1.0,1121,45.12789916992188,-76.12999725341797
Scottish & Newcastle Breweries,1.0,1122,40.89179992675781,-76.79750061035156
Scottish & Newcastle PLC,,1123,55.94649887084961,-3.248500108718872
Scuttlebutt Brewing,8.0,1124,47.99750137329102,-122.21399688720705
Sea Dog Brewing Company,3.0,1125,44.797401428222656,-68.76999664306639
Seabright Brewery,8.0,1126,36.96760177612305,-122.00800323486328
Second Street Brewery,2.0,1127,35.66310119628906,-105.96600341796876
Selin's Grove Brewing Co.,3.0,1128,40.80099868774414,-76.86139678955078
Sequoia Brewing Conoabt,1.0,1129,36.758201599121094,-119.802001953125
Shaftebury Brewing,1.0,1130,49.14870071411133,-122.91200256347656
Sharktooth Brewing,6.0,1131,20.894699096679688,-156.47000122070312
Shepherd Neame,3.0,1132,51.31689834594727,0.8920999765396118
Sherlock's Home,5.0,1133,44.91329956054688,-93.50330352783205
Ship Inn Brewpub,4.0,1134,40.56840133666992,-75.09539794921875
Shipwrecked Brew Pub,5.0,1135,45.04949951171875,-87.28019714355469
Shipyard Brewing - Portland,7.0,1136,43.66189956665039,-70.2489013671875
Shmaltz Brewing Company,2.0,1137,37.774898529052734,-122.41899871826172
Shmaltz Enterprises,1.0,1138,37.74810028076172,-122.41899871826172
Short's Brewing Company,,1139,44.97629928588867,-85.21040344238281
Sierra Leone Brewery,1.0,1140,8.484100341796875,-13.228699684143065
Sierra Madre Brewing Co.,,1141,25.681100845336914,-100.36299896240234
Sierra Nevada Brewing Co.,33.0,1142,39.72460174560547,-121.81600189208984
Siletz Roadhouse & Brewery,6.0,1143,44.72200012207031,-123.91799926757812
Silver Gulch Brewing Company,2.0,1144,64.95829772949219,-147.6219940185547
Silverado Brewing,1.0,1145,38.52429962158203,-122.49700164794922
Simmerberg Brusttt und Taferne,6.0,1146,47.58140182495117,9.919099807739258
Sioux Falls Brewing,4.0,1147,43.54999923706055,-96.70030212402344
Six Rivers Brewery,2.0,1148,40.94910049438477,-124.10199737548828
Sixpoint Craft Ales,4.0,1149,40.67399978637695,-74.01180267333984
Ska Brewing Company,2.0,1150,,
Skagit River Brewing,11.0,1151,48.4192008972168,-122.33499908447266
Skol Breweries,1.0,1152,18.8799991607666,72.94000244140625
Slab City Brewing,8.0,1153,44.74029922485352,-88.4448013305664
Sleeman Brewing & Malting,2.0,1154,43.48699951171875,-80.20680236816406
Sleeping Lady Brewing Company,1.0,1155,61.21960067749024,-149.89599609375
Slottskllans Bryggeri,1.0,1156,59.85440063476562,17.662700653076172
Sly Fox Brewhouse and Eatery - Phoenixville,,1157,40.129798889160156,-75.54989624023438
Sly Fox Brewhouse and Eatery - Royersford,13.0,1158,40.19430160522461,-75.53399658203125
Smoky Mountain Brewing,1.0,1159,35.9656982421875,-83.91809844970703
Smuttynose Brewing Co.,8.0,1160,43.03250122070313,-70.7947998046875
Snake River Brewing,,1161,43.47679901123047,-110.76499938964844
Snipes Mountain Microbrewery & Restaurant,2.0,1162,46.32839965820313,-120.00800323486328
Snowshoe Brewing - Sonora,2.0,1163,37.98410034179688,-120.38200378417969
Sockeye,,1164,43.63259887695313,-116.2750015258789
Socorro Springs Brewing,1.0,1165,34.070098876953125,-106.89299774169922
Sonoran Brewing Company,2.0,1166,33.72679901123047,-111.85299682617188
South Australian Brewing,1.0,1167,-34.91109848022461,138.57499694824222
South County Brewing Co.,3.0,1168,39.7322998046875,-76.44960021972656
South Shore Brewery,8.0,1169,46.58720016479492,-90.89209747314452
Southampton Publick House,5.0,1170,40.89030075073242,-72.3927001953125
Southend Brewery and Smokehouse - Charleston,8.0,1171,32.778499603271484,-79.92729949951172
Southern Star Brewing Company,2.0,1172,30.348899841308594,-95.44270324707031
Southern Tier Brewing Co,31.0,1173,42.10079956054688,-79.33570098876953
357,,1174,,
Spanish Peaks Brewing,4.0,1175,47.6958999633789,-114.1760025024414
Spaten-Franziskaner-BrÃ¤u,7.0,1176,,
Speakeasy Ales and Lagers,5.0,1177,37.73870086669922,-122.38099670410156
Spilker Ales,5.0,1178,40.50579833984375,-96.70700073242188
Spoetzl Brewery,6.0,1179,29.42600059509277,-97.16069793701172
Sports City Cafe & Brewery,5.0,1180,33.857498168945305,-117.8759994506836
Sprecher Brewing,14.0,1181,43.099998474121094,-87.9197998046875
Spring House Brewing Company,7.0,1182,39.95249938964844,-76.32949829101562
Springfield Brewing,1.0,1183,37.20790100097656,-93.29550170898438
St John Brewers,1.0,1184,18.33679962158203,-64.72810363769531
St Peter's Brewery,7.0,1185,36.72819900512695,-76.58360290527344
St. Austell Brewery,3.0,1186,50.34159851074219,-4.788300037384033
St. Francis Abbey Brewery,1.0,1187,52.65380096435547,-7.248000144958496
St. GeorgenBru Modschiedler KG,1.0,1188,49.80199813842773,11.032400131225586
St. James's Gate Brewery,,1189,53.34410095214844,-6.267499923706055
St. Stan's Brewing Co.,1.0,1190,37.641700744628906,-121.00399780273438
Staatliches HofbrÃ¤uhaus in MÃ¼nchen,5.0,1191,,
Stadsbrouwerij De Hemel,1.0,1192,51.84859848022461,5.863900184631348
Standing Stone Brewing Company,7.0,1193,42.197601318359375,-122.71499633789062
Steam Whistle Brewery,1.0,1194,43.64139938354492,-79.38690185546875
Steamworks,14.0,1195,49.2849006652832,-123.11000061035156
Steamworks Brewing - Durango,1.0,1196,37.27239990234375,-107.87999725341795
Steel Brewing,1.0,1197,32.500701904296875,-94.7405014038086
Steinfels Back & Brau,3.0,1198,47.36899948120117,8.538000106811522
Steve and Clark's Brew Pub and Sausage Co. #2,9.0,1199,35.99399948120117,-78.89859771728516
Stevens Point Brewery,9.0,1200,44.510398864746094,-89.57340240478516
Stewart's Brewing,1.0,1201,39.63180160522461,-75.66280364990234
Stieglbrauerei zu Salzburg GmbH,7.0,1202,47.800498962402344,13.044400215148926
Stillwater Artisanal Ales,1.0,1203,39.29040145874024,-76.61219787597656
Stone Brewing Co.,32.0,1204,33.11569976806641,-117.12000274658205
Stone Cellar Brewpub & Restaurant,3.0,1205,44.25360107421875,-88.40370178222656
Stone City Brewing,3.0,1206,41.80720138549805,-91.49410247802734
Stone Coast Brewing - Portland,1.0,1207,43.709999084472656,-70.30500030517578
Stonecutters Brewhouse,,1208,44.19720077514648,-72.50189971923828
Stoney Creek Brewing Company,1.0,1209,42.33720016479492,-83.01860046386719
Storm Brewing,5.0,1210,49.28210067749024,-123.06999969482422
Stoudt's Brewery,11.0,1211,40.236900329589844,-76.0719985961914
Stout Brothers Public House,6.0,1212,43.03889846801758,-87.90650177001953
Strangford Lough Brewing Company Ltd,5.0,1213,54.39059829711914,-5.654799938201903
Straub Brewery,2.0,1214,41.42770004272461,-78.55390167236328
Stroh Brewery Company,3.0,1215,27.94939994812012,-82.46510314941406
Sturgeon Bay Brewing,5.0,1216,44.83420181274414,-87.37699890136719
Stuttgarter Hofbru,1.0,1217,,
Sudwerk Privatbrauerei Hbsch,3.0,1218,38.54719924926758,-121.72599792480469
Sullivan's Black Forest Brew Haus & Grill,9.0,1219,43.31520080566406,-83.73139953613281
Summit Brewing,6.0,1220,44.91389846801758,-93.1396026611328
Surly Brewing,3.0,1221,45.04290008544922,-93.32460021972656
Swan Brewery,1.0,1222,-32.06380081176758,115.91200256347656
Sweet Water Tavern and Brewery,2.0,1223,39.03239822387695,-77.40969848632812
Sweetwater Brewing - Atlanta,5.0,1224,33.808700561523445,-84.38130187988281
Sweetwater Brewing - Casper,2.0,1225,42.866600036621094,-106.31300354003906
Sweetwater Tavern - Centreville,2.0,1226,38.82889938354492,-77.43930053710938
Switchback Brewing Co,,1227,43.39059829711914,-79.80490112304688
T&R; Theakston,1.0,1228,,
"T-Bonz Gill, Grill and Brewery",6.0,1229,32.80910110473633,-79.875
Tabernash Brewing,5.0,1230,40.16719818115234,-105.10199737548828
Tablerock,,1231,43.61130142211914,-116.20600128173828
Tailgate Beer,6.0,1232,32.77320098876953,-117.05500030517578
Taiwan Tobacco and Wine Monopoly Board,1.0,1233,25.02599906921387,121.47200012207031
Tampa Bay Brewing,1.0,1234,27.9606990814209,-82.44329833984375
Tap Room Brewing Company,1.0,1235,43.80139923095703,-91.2396011352539
Taylor Brewing,5.0,1236,41.83580017089844,-88.00910186767578
Taylor's Crossing Brewing,6.0,1237,49.32379913330078,-123.10199737548828
Taylor's Restaurant and Brewery,4.0,1238,32.715301513671875,-117.15699768066406
Tempo,1.0,1239,,
Tenaya Creek Restaurant and Brewery,1.0,1240,36.21540069580078,-115.2509994506836
Tennent Caledonian Brewery,1.0,1241,55.85929870605469,-4.2323999404907235
Terminal Gravity Brewing,1.0,1242,45.4192008972168,-117.27200317382812
Terrapin Beer Company,13.0,1243,33.945899963378906,-83.4104995727539
The Alchemist,16.0,1244,44.33720016479492,-72.75599670410156
The Blind Bat Brewery LLC,5.0,1245,40.89590072631836,-73.381103515625
The Bruery,8.0,1246,33.861400604248054,-117.87999725341795
The Cambridge House,5.0,1247,41.96580123901367,-72.79299926757812
The Church Brew Works,8.0,1248,40.462398529052734,-79.9645004272461
The Hop Yard,,1249,37.78390121459961,-122.0009994506836
The Livery,20.0,1250,42.118499755859375,-86.45369720458984
The Lost Abbey,7.0,1251,33.14059829711914,-117.1500015258789
The Narragansett Brewing Company,1.0,1252,41.81900024414063,-71.40969848632812
The Round Barn Winery & Brewery,5.0,1253,41.92110061645508,-86.45829772949219
Third Street Ale Works,1.0,1254,38.43980026245117,-122.71299743652344
Thirsty Dog Brewing,17.0,1255,41.06890106201172,-81.51719665527344
ThirstyBear Brewing,7.0,1256,37.785499572753906,-122.4000015258789
Thomas Creek Brewery,,1257,34.796798706054695,-82.42449951171875
Thomas Hooker Brewing,3.0,1258,41.80870056152344,-72.71080017089844
Thomas Kemper Brewing,1.0,1259,47.59239959716797,-122.33399963378906
Three Floyds Brewing,15.0,1260,41.535400390625,-87.51580047607422
Three Needs Brewery and Taproom,1.0,1261,44.47710037231445,-73.21150207519531
Thunder Canyon Brewery,1.0,1262,32.3406982421875,-111.01499938964844
Thunderhead Brewery,17.0,1263,40.69660186767578,-99.0814971923828
Thunderhead Brewery #2,5.0,1264,40.92589950561523,-98.3396987915039
Tied House Cafe & Brewery - San Jose,7.0,1265,37.33620071411133,-121.8939971923828
Timmermans,7.0,1266,50.83990097045898,4.247499942779541
Tin Whistle Brewing,1.0,1267,49.49440002441406,-119.61000061035156
Titletown Brewing,34.0,1268,44.52000045776367,-88.01730346679688
Tivoli Brewing,1.0,1269,39.739200592041016,-104.98500061035156
Tollemache and Cobbold Brewery,1.0,1270,52.05929946899414,1.1556999683380127
Tommyknocker Brewery and Pub,11.0,1271,39.741798400878906,-105.51799774169922
Tomos Watkin and Sons Ltd.,1.0,1272,51.66659927368164,-3.944299936294556
Tongerlo,4.0,1273,51.08729934692383,4.917799949645996
Tooheys,1.0,1274,-33.850101470947266,151.0449981689453
Tooth's,1.0,1275,-33.86709976196289,151.20700073242188
Top of the Hill Restaurant and Brewery,5.0,1276,35.91320037841797,-79.05580139160156
Trade Winds Brewing,5.0,1277,20.89109992980957,-156.5050048828125
Traffic Jam and Snug,2.0,1278,42.35100173950195,-83.06649780273438
Trailhead Brewing Company,6.0,1279,38.77450180053711,-90.48400115966795
Trap Rock Restaurant and Brewery,6.0,1280,40.68920135498047,-74.43489837646484
Traquair House Brewery,3.0,1281,55.61899948120117,-3.0636000633239746
Trinity Brewing Company,2.0,1282,38.89670181274414,-104.8550033569336
Triple Rock Brewery,3.0,1283,37.8734016418457,-122.2689971923828
Triumph Brewing of New Hope,1.0,1284,40.36589813232422,-74.95439910888672
Triumph Brewing of Princeton,7.0,1285,40.35070037841797,-74.6583023071289
Troegs Brewing,37.0,1286,40.25590133666992,-76.87149810791016
"Tropical Beverage (International) Co., Ltd",1.0,1287,13.723400115966795,100.47599792480469
Trout River Brewing,,1288,44.520301818847656,-72.00140380859375
Tsingtao,1.0,1289,36.06629943847656,120.38300323486328
Tucher Bru,4.0,1290,49.46429824829102,11.084699630737305
Tui Brewery,1.0,1291,,
Tunner's Guild Brewing Systems,4.0,1292,44.94419860839844,-93.08609771728516
Tuppers Hop Pocket Ale,1.0,1293,38.9734992980957,-77.127197265625
Tustin Brewing,1.0,1294,33.74959945678711,-117.81199645996094
Twin Ports Brewing,5.0,1295,46.72079849243164,-92.1041030883789
Twin Rivers Brewing,8.0,1296,47.85589981079102,-121.97100067138672
Twisted Pine Brewing Company,2.0,1297,40.02009963989258,-105.2509994506836
Two Brothers Brewing,8.0,1298,41.82059860229492,-88.20680236816406
Two Dogs Beverage Company,,1299,40.7963981628418,-73.6989974975586
TwoRows Restaurant & Brewery - Dallas,6.0,1300,32.85449981689453,-96.7686996459961
Tyranena Brewing,13.0,1301,43.08620071411133,-88.89669799804688
Tyskie Browary KsiÄ…Å¼Ä™ce,1.0,1302,,
Uerige Obergrige Hausbrauerei,3.0,1303,51.224998474121094,6.772200107574463
Uinta Brewing Compnay,2.0,1304,40.73260116577149,-111.9540023803711
Ukiah Brewing,1.0,1305,39.14979934692383,-123.20800018310548
Umpqua Brewing,2.0,1306,43.21649932861328,-123.34200286865234
Unibroue,16.0,1307,45.44160079956055,-73.2594985961914
Unicer,1.0,1308,,
Union Barrel Works,6.0,1309,40.21179962158203,-76.12319946289062
Union Colony Brewery,1.0,1310,40.423301696777344,-104.70899963378906
Unionsbru Haidhausen,2.0,1311,48.13550186157226,11.600899696350098
United Breweries Limited,2.0,1312,12.968899726867676,77.59459686279297
Upland Brewing,1.0,1313,39.173301696777344,-86.53690338134766
Upper Mississippi Brewing,5.0,1314,41.84450149536133,-90.1886978149414
Upstream Brewing Company at Legacy,8.0,1315,41.23310089111328,-96.18109893798828
Upstream Brewing Old Market,15.0,1316,41.25529861450195,-95.93060302734376
Ushers of Trowbridge,1.0,1317,51.32009887695313,-2.2079999446868896
Utah Brewers Cooperative,2.0,1318,40.732200622558594,-111.9000015258789
Utenos Alus,1.0,1319,,
Valley Brewing Company,11.0,1320,37.9551010131836,-121.3219985961914
Valley Forge Brewing,3.0,1321,40.04389953613281,-75.38809967041016
Van Honsebrouch,1.0,1322,50.92050170898438,3.2541000843048096
Vancouver Island Brewing,,1323,48.43439865112305,-123.36699676513672
Vermont Pub & Brewery,,1324,44.477298736572266,-73.21440124511719
Vetterï¿½s Alt Heidelberger Brauhaus,1.0,1325,,
Victory Brewing,25.0,1326,40.00609970092773,-75.69419860839844
Viking Brewing,2.0,1327,45.25849914550781,-91.81809997558594
Vintage 50 Restaurant and Brew Lounge,2.0,1328,39.11259841918945,-77.55370330810547
Vivungs Bryggeri,2.0,1329,57.49850082397461,18.458999633789066
"Voodoo Brewing Co.,LLC",8.0,1330,41.63719940185547,-80.15489959716797
vyturio Alaus Darykla,2.0,1331,,
Wachusetts Brewing Company,2.0,1332,42.55860137939453,-71.87149810791016
Wagner Valley Brewing,2.0,1333,42.57389831542969,-76.85820007324219
Wainwright Brewing,2.0,1334,40.46160125732422,-79.96530151367188
Walking Man Brewery,,1335,45.69219970703125,-121.88500213623048
Walldorff Brew Pub,6.0,1336,42.64879989624024,-85.2874984741211
Warsteiner Brauerei,4.0,1337,51.44160079956055,8.351900100708008
Watch City Brewing,1.0,1338,42.37179946899414,-71.23670196533203
Water Street Brewery,9.0,1339,43.0447998046875,-87.9113998413086
Water Street Lake Country,7.0,1340,43.0525016784668,-88.36630249023438
Water Tower Brewing,2.0,1341,44.86520004272461,-93.40950012207031
Watney Brewery,1.0,1342,51.50019836425781,-0.12620000541210175
Watson Brothers Brewhouse,1.0,1343,39.23199844360352,-84.37830352783203
Wdi-Bru-Huus,7.0,1344,47.23109817504883,8.669099807739258
Weeping Radish Restaurant and Brewery - Manteo,1.0,1345,35.88589859008789,-75.6697006225586
Weinkeller Brewery - Berwyn,11.0,1346,41.85060119628906,-87.793701171875
Weissbierbrauerei Hopf,1.0,1347,47.79399871826172,11.831100463867188
Wells and (&) Youngs Brewing Company Ltd.,3.0,1348,,
WernesgrÃ¼ner Brauerei,1.0,1349,,
WernesgrÃ¼ner Brauerei GmbH,1.0,1350,,
Western Reserve Brewing,1.0,1351,41.4995002746582,-81.69539642333984
Weyerbacher Brewing Company,30.0,1352,40.67319869995117,-75.22489929199219
WH Brakspear & Sons,2.0,1353,51.537498474121094,-0.9046000242233276
Wharf Rat,3.0,1354,39.286598205566406,-76.61820220947266
Whim Ales,1.0,1355,53.14070129394531,-1.80840003490448
Whitbread Beer Company,2.0,1356,52.13570022583008,-0.4679999947547913
White Marsh Brewing Company,1.0,1357,39.37220001220703,-76.46379852294922
White Oak Cider,2.0,1358,45.34980010986328,-123.072998046875
White Winter Winery,2.0,1359,47.38119888305664,-94.66690063476562
Whitstable Brewery,2.0,1360,51.2047004699707,0.6812999844551086
Widmer Brothers Brewing,5.0,1361,45.54079818725586,-122.6760025024414
Wild Duck Brewing,1.0,1362,44.052101135253906,-123.08699798583984
"Wild Goose Brewery, LLC",1.0,1363,39.36280059814453,-77.42649841308594
Wild Onion Brewing,2.0,1364,42.21080017089844,-88.16519927978516
Wild River Brewing and Pizza - Cave Junction,5.0,1365,42.17070007324219,-123.6449966430664
William Kuether Brewing,1.0,1366,45.25189971923828,-92.27130126953124
Williams Brothers Brewing Company,4.0,1367,56.11629867553711,-3.795399904251098
Willoughby Brewing,1.0,1368,41.6416015625,-81.40660095214844
Wilmington Brewing,,1369,34.22570037841797,-77.9447021484375
Wisconsin Brewing,2.0,1370,43.04949951171875,-88.00759887695312
Wolf Pack Brewing,1.0,1371,44.65840148925781,-111.0999984741211
Wolf Tongue Brewery,1.0,1372,39.96189880371094,-105.51000213623048
Woodforde's Norfolk Ales,1.0,1373,52.68420028686523,1.4490000009536743
Wrzburger Hofbru AG,1.0,1374,49.79199981689453,9.914999961853027
Wychwood Brewery,6.0,1375,51.75230026245117,-1.2558000087738037
Wychwood Brewery Company Ltd,1.0,1376,,
Wyder's Cider,1.0,1377,51.03400039672852,-114.08300018310548
Wye Valley Brewery,1.0,1378,52.14960098266602,-2.5506999492645264
Wynkoop Brewing,9.0,1379,39.753501892089844,-104.9980010986328
Yakima Brewing and Malting / Grant's Ales,5.0,1380,46.60210037231445,-120.50599670410156
Yaletown Brewing,2.0,1381,49.2755012512207,-123.12100219726562
Yamhill Brewing,1.0,1382,45.52349853515625,-122.6760025024414
Yards Brewing,9.0,1383,39.98310089111328,-75.12740325927734
Marshall Wharf Brewing Company,,1384,,
Youngs & Company Brewery,6.0,1385,51.46110153198242,-0.196600005030632
Zea Rotisserie and Brewery,7.0,1386,29.93860054016113,-90.07599639892578
Yegua Creek Brewing - Dallas,6.0,1387,32.820999145507805,-96.78479766845705
Yuengling & Son Brewing,8.0,1388,40.70000076293945,-76.17469787597656
York Brewery,1.0,1389,53.95709991455078,-1.090499997138977
Yellowstone Valley Brewing,1.0,1390,45.78609848022461,-108.4980010986328
Yazoo Brewing,11.0,1391,36.1510009765625,-86.78209686279297
Yuksom Breweries,1.0,1392,,
Baxter Brewing,,1393,44.100399017333984,-70.21479797363281
Aviator Brewing Company,2.0,1394,35.61970138549805,-78.80850219726562
Aspen Brewing Company,1.0,1396,,
Tallgrass Brewing Co.,1.0,1397,,
Half Acre Beer Company,,1398,,
New Jersey Beer Company,1.0,1399,,
FINNEGANS,1.0,1400,,
Half Pints Brewing Company,1.0,1401,,
Warwick Valley Wine Co.,1.0,1402,,
The Nook Brewhouse,,1403,,
The St. Louis Brewrey,1.0,1404,,
Baltika Breweries,1.0,1405,,
Baltika Breweries,,1406,,
Catawba Valley Brewing Company,1.0,1407,,
Walnut Brewery,,1408,,
Columbus Brewing Company,1.0,1409,,
Oso,1.0,1410,,
Element Brewing Company,1.0,1411,,
Cains,5.0,1412,,
Wedge Brewery,1.0,1413,,
Black Creek Historic Brewery,1.0,1414,,
Hertog Jan,,1415,,
Brewery Vivant,1.0,1416,,
Oakshire,2.0,1417,,
Oakshire,,1418,,
Uehara Shuzou Co. Ltd. / Echigo Beer Pub,1.0,1419,,
Devil's Canyon,1.0,1420,,
DC Brau,1.0,1421,,
Abhi Brewery,1.0,1422,,
Brasserie du Bouffay,1.0,1423,,
